date,city,temperature_c,humidity_pct,wind_speed_kmh,precipitation_mm
2023-07-20,Greater Noida,37.4,69.7,8.8,0.0
2023-07-21,Greater Noida,37.9,68.5,10.5,11.6
2023-07-22,Greater Noida,35.8,70.2,8.1,0.0
2023-07-23,Greater Noida,39.3,70.7,9.1,1.9
2023-07-24,Greater Noida,37.3,64.5,9.2,26.0
2023-07-25,Greater Noida,29.0,60.8,10.6,0.0
2023-07-26,Greater Noida,35.0,65.1,5.7,20.5
2023-07-27,Greater Noida,27.8,70.8,7.6,0.0
2023-07-28,Greater Noida,37.6,65.0,9.5,0.0
2023-07-29,Greater Noida,37.3,64.3,10.5,11.6
2023-07-30,Greater Noida,33.2,59.8,8.4,0.0
2023-07-31,Greater Noida,37.0,74.0,7.6,15.5
2023-08-01,Greater Noida,27.8,70.2,9.1,0.0
2023-08-02,Greater Noida,37.1,69.9,9.2,31.4
2023-08-03,Greater Noida,27.2,70.5,7.3,10.5
2023-08-04,Greater Noida,31.6,68.9,8.3,18.8
2023-08-05,Greater Noida,26.9,65.4,9.5,0.0
2023-08-06,Greater Noida,30.6,65.6,10.6,25.3
2023-08-07,Greater Noida,26.6,64.4,8.8,0.0
2023-08-08,Greater Noida,29.2,76.5,7.7,8.7
2023-08-09,Greater Noida,28.7,68.0,7.5,15.9
2023-08-10,Greater Noida,26.1,63.8,8.4,29.8
2023-08-11,Greater Noida,70.9,67.3,7.3,26.7
2023-08-12,Greater Noida,23.4,61.2,7.7,0.0
2023-08-13,Greater Noida,32.4,71.1,5.8,37.0
2023-08-14,Greater Noida,26.6,62.2,9.3,0.0
2023-08-15,Greater Noida,32.3,,5.6,0.0
2023-08-16,Greater Noida,35.9,68.7,6.6,0.0
2023-08-17,Greater Noida,32.5,65.8,7.3,0.0
2023-08-18,Greater Noida,32.9,64.4,10.1,0.0
2023-08-19,Greater Noida,34.3,63.9,6.4,0.0
2023-08-20,Greater Noida,32.0,63.4,6.0,0.0
2023-08-21,Greater Noida,30.2,61.1,6.1,0.0
2023-08-22,Greater Noida,31.3,61.4,9.4,0.0
2023-08-23,Greater Noida,31.1,68.9,2.7,0.0
2023-08-24,Greater Noida,29.0,62.4,5.3,0.0
2023-08-25,Greater Noida,30.4,59.5,10.9,0.0
2023-08-26,Greater Noida,29.4,60.3,7.6,0.0
2023-08-27,Greater Noida,31.5,66.6,5.0,0.0
2023-08-28,Greater Noida,30.1,64.7,6.6,0.0
2023-08-29,Greater Noida,29.4,64.0,6.7,0.0
2023-08-30,Greater Noida,29.4,60.6,7.8,0.0
2023-08-31,Greater Noida,29.6,63.7,9.3,0.0
2023-09-01,Greater Noida,29.9,58.7,7.0,13.0
2023-09-02,Greater Noida,24.4,60.0,5.6,0.0
2023-09-03,Greater Noida,27.1,64.8,7.6,6.9
2023-09-04,Greater Noida,26.9,64.2,5.3,6.5
2023-09-05,Greater Noida,24.5,56.6,4.7,0.0
2023-09-06,Greater Noida,25.8,57.0,3.6,0.0
2023-09-07,Greater Noida,28.2,60.7,3.9,0.0
2023-09-08,Greater Noida,28.0,67.0,4.8,22.2
2023-09-09,Greater Noida,16.4,52.3,4.4,0.0
2023-09-10,Greater Noida,27.1,61.0,6.5,0.0
2023-09-11,Greater Noida,27.6,54.2,4.2,0.0
2023-09-12,Greater Noida,26.8,57.1,1.3,0.0
2023-09-13,Greater Noida,26.9,58.1,4.4,0.0
2023-09-14,Greater Noida,23.8,57.8,5.2,0.0
2023-09-15,Greater Noida,26.0,57.2,5.0,0.0
2023-09-16,Greater Noida,24.8,59.3,8.1,21.6
2023-09-17,Greater Noida,15.8,57.1,4.9,0.0
2023-09-18,Greater Noida,26.0,53.3,7.1,23.5
2023-09-19,Greater Noida,18.1,62.2,5.7,7.2
2023-09-20,Greater Noida,23.7,62.0,5.7,0.0
2023-09-21,Greater Noida,25.8,62.3,4.4,3.4
2023-09-22,Greater Noida,23.6,52.8,5.6,0.0
2023-09-23,Greater Noida,24.0,60.1,4.5,12.9
2023-09-24,Greater Noida,21.3,61.6,5.8,0.0
2023-09-25,Greater Noida,23.1,54.7,5.2,0.0
2023-09-26,Greater Noida,22.9,58.9,4.1,28.3
2023-09-27,Greater Noida,15.1,58.4,7.0,5.6
2023-09-28,Greater Noida,19.1,66.2,6.1,0.0
2023-09-29,Greater Noida,20.9,66.6,4.8,0.0
2023-09-30,Greater Noida,21.1,52.2,5.6,0.0
2023-10-01,Greater Noida,22.3,68.9,5.3,5.2
2023-10-02,Greater Noida,18.2,55.3,4.1,0.0
2023-10-03,Greater Noida,21.4,62.9,5.4,15.5
2023-10-04,Greater Noida,13.1,62.9,4.4,0.0
2023-10-05,Greater Noida,19.9,55.0,3.9,0.0
2023-10-06,Greater Noida,21.2,61.0,2.8,0.0
2023-10-07,Greater Noida,20.4,58.7,4.7,0.0
2023-10-08,Greater Noida,17.9,61.4,6.1,0.0
2023-10-09,Greater Noida,21.4,60.2,4.2,0.0
2023-10-10,Greater Noida,18.5,64.1,9.0,13.8
2023-10-11,Greater Noida,13.6,59.7,6.5,0.0
2023-10-12,Greater Noida,17.2,58.8,7.1,3.9
2023-10-13,Greater Noida,17.0,63.9,6.3,0.0
2023-10-14,Greater Noida,18.3,61.9,7.9,0.0
2023-10-15,Greater Noida,17.6,62.6,3.9,0.0
2023-10-16,Greater Noida,17.3,57.1,1.3,0.0
2023-10-17,Greater Noida,18.4,55.6,4.4,0.0
2023-10-18,Greater Noida,17.8,57.6,5.9,0.0
2023-10-19,Greater Noida,17.5,57.5,5.3,39.2
2023-10-20,Greater Noida,8.9,63.2,5.5,0.0
2023-10-21,Greater Noida,17.5,64.1,7.0,0.0
2023-10-22,Greater Noida,13.5,59.6,5.6,0.0
2023-10-23,Greater Noida,15.7,66.1,6.2,0.0
2023-10-24,Greater Noida,12.9,65.9,3.6,0.0
2023-10-25,Greater Noida,15.8,61.5,3.4,0.0
2023-10-26,Greater Noida,15.5,57.3,7.4,0.0
2023-10-27,Greater Noida,16.8,67.0,5.2,0.0
2023-10-28,Greater Noida,16.8,60.6,4.1,7.6
2023-10-29,Greater Noida,12.2,61.4,4.1,0.0
2023-10-30,Greater Noida,14.0,59.7,4.0,0.0
2023-10-31,Greater Noida,15.2,57.6,3.9,0.0
2023-11-01,Greater Noida,13.6,55.3,3.1,0.0
2023-11-02,Greater Noida,14.2,63.8,2.8,0.0
2023-11-03,Greater Noida,15.4,58.3,4.7,0.0
2023-11-04,Greater Noida,13.0,73.7,4.1,4.2
2023-11-05,Greater Noida,14.7,57.3,6.7,0.0
2023-11-06,Greater Noida,14.4,56.7,5.5,0.0
2023-11-07,Greater Noida,11.9,63.8,5.4,0.0
2023-11-08,Greater Noida,14.4,68.0,3.9,0.0
2023-11-09,Greater Noida,13.9,62.2,4.9,0.0
2023-11-10,Greater Noida,12.9,64.3,5.6,0.0
2023-11-11,Greater Noida,11.5,54.8,6.1,0.0
2023-11-12,Greater Noida,11.2,59.5,4.9,0.0
2023-11-13,Greater Noida,11.5,58.0,6.7,0.0
2023-11-14,Greater Noida,12.9,54.8,5.1,0.0
2023-11-15,Greater Noida,10.6,63.0,6.3,0.0
2023-11-16,Greater Noida,12.4,53.6,4.4,0.0
2023-11-17,Greater Noida,10.0,57.4,2.4,0.0
2023-11-18,Greater Noida,11.3,60.6,5.5,0.0
2023-11-19,Greater Noida,11.6,59.5,6.2,0.0
2023-11-20,Greater Noida,14.7,64.5,6.0,0.0
2023-11-21,Greater Noida,9.2,64.2,5.8,0.0
2023-11-22,Greater Noida,13.1,66.6,4.7,0.0
2023-11-23,Greater Noida,11.1,66.1,4.0,0.0
2023-11-24,Greater Noida,11.4,67.7,6.1,0.0
2023-11-25,Greater Noida,10.9,63.2,5.9,0.0
2023-11-26,Greater Noida,11.2,64.5,4.5,0.0
2023-11-27,Greater Noida,10.3,65.4,7.0,0.0
2023-11-28,Greater Noida,12.4,63.9,4.0,0.0
2023-11-29,Greater Noida,9.7,61.8,4.5,0.0
2023-11-30,Greater Noida,11.8,62.2,7.8,0.0
2023-12-01,Greater Noida,9.2,60.3,6.7,0.0
2023-12-02,Greater Noida,10.0,65.3,4.9,0.0
2023-12-03,Greater Noida,8.5,63.3,5.9,0.0
2023-12-04,Greater Noida,10.5,61.0,5.7,0.0
2023-12-05,Greater Noida,11.9,61.1,1.4,27.6
2023-12-06,Greater Noida,1.2,58.9,4.2,0.0
2023-12-07,Greater Noida,9.4,67.7,5.5,0.0
2023-12-08,Greater Noida,8.1,64.1,5.1,0.0
2023-12-09,Greater Noida,9.3,60.4,6.0,0.0
2023-12-10,Greater Noida,7.3,67.1,7.4,0.0
2023-12-11,Greater Noida,8.3,61.7,5.2,0.0
2023-12-12,Greater Noida,9.8,58.3,4.2,0.0
2023-12-13,Greater Noida,11.3,68.0,6.3,0.0
2023-12-14,Greater Noida,13.4,61.8,5.3,0.0
2023-12-15,Greater Noida,8.6,62.3,5.6,0.0
2023-12-16,Greater Noida,11.4,64.1,5.5,0.0
2023-12-17,Greater Noida,9.7,68.6,9.3,0.0
2023-12-18,Greater Noida,9.2,64.1,2.6,0.0
2023-12-19,Greater Noida,10.0,59.2,5.4,0.0
2023-12-20,Greater Noida,9.4,66.2,6.0,0.0
2023-12-21,Greater Noida,9.5,62.1,4.9,0.0
2023-12-22,Greater Noida,8.8,71.5,7.5,0.0
2023-12-23,Greater Noida,7.4,64.0,7.4,0.0
2023-12-24,Greater Noida,7.2,55.0,6.1,0.0
2023-12-25,Greater Noida,10.3,65.4,5.8,0.0
2023-12-26,Greater Noida,9.1,71.7,6.1,0.0
2023-12-27,Greater Noida,8.6,70.2,6.2,0.0
2023-12-28,Greater Noida,9.5,71.2,6.3,0.0
2023-12-29,Greater Noida,10.7,59.8,6.1,0.0
2023-12-30,Greater Noida,9.8,67.5,6.8,0.0
2023-12-31,Greater Noida,8.7,60.9,7.6,0.0
2024-01-01,Greater Noida,11.4,64.7,4.7,0.0
2024-01-02,Greater Noida,12.0,58.7,5.0,0.0
2024-01-03,Greater Noida,10.5,61.2,4.0,0.0
2024-01-04,Greater Noida,11.2,61.0,8.0,0.0
2024-01-05,Greater Noida,11.7,67.2,7.1,0.0
2024-01-06,Greater Noida,11.6,66.8,7.6,0.0
2024-01-07,Greater Noida,11.0,64.7,4.7,0.0
2024-01-08,Greater Noida,11.0,58.1,9.6,0.0
2024-01-09,Greater Noida,11.0,62.2,6.0,0.0
2024-01-10,Greater Noida,8.8,60.4,7.2,0.0
2024-01-11,Greater Noida,11.4,66.8,8.3,0.0
2024-01-12,Greater Noida,8.7,68.0,5.6,0.0
2024-01-13,Greater Noida,9.5,67.4,6.3,0.0
2024-01-14,Greater Noida,12.6,60.1,7.5,0.0
2024-01-15,Greater Noida,12.1,52.1,11.5,0.0
2024-01-16,Greater Noida,13.1,56.0,7.7,0.0
2024-01-17,Greater Noida,10.7,68.6,9.7,0.0
2024-01-18,Greater Noida,9.6,,9.2,0.0
2024-01-19,Greater Noida,11.0,59.8,8.0,0.0
2024-01-20,Greater Noida,11.6,69.3,6.0,0.0
2024-01-21,Greater Noida,11.7,67.7,9.1,0.0
2024-01-22,Greater Noida,13.4,62.7,5.3,14.4
2024-01-23,Greater Noida,8.4,61.3,10.0,0.0
2024-01-24,Greater Noida,12.5,61.9,8.0,0.0
2024-01-25,Greater Noida,10.8,63.2,3.8,0.0
2024-01-26,Greater Noida,13.0,68.6,7.3,0.0
2024-01-27,Greater Noida,12.5,63.8,8.8,0.0
2024-01-28,Greater Noida,11.6,64.9,7.5,0.0
2024-01-29,Greater Noida,12.5,66.6,9.0,0.0
2024-01-30,Greater Noida,12.7,57.1,6.7,0.0
2024-01-31,Greater Noida,12.8,64.7,6.1,0.0
2024-02-01,Greater Noida,15.8,60.4,8.0,21.1
2024-02-02,Greater Noida,4.9,51.4,8.2,0.0
2024-02-03,Greater Noida,13.4,52.9,7.7,0.0
2024-02-04,Greater Noida,10.9,57.2,10.1,0.0
2024-02-05,Greater Noida,12.8,63.3,7.0,0.0
2024-02-06,Greater Noida,13.9,61.5,8.8,0.0
2024-02-07,Greater Noida,13.5,61.7,8.5,0.0
2024-02-08,Greater Noida,16.6,68.6,6.1,29.0
2024-02-09,Greater Noida,6.1,55.6,6.5,0.0
2024-02-10,Greater Noida,16.9,60.5,8.6,0.0
2024-02-11,Greater Noida,15.3,61.7,11.6,0.0
2024-02-12,Greater Noida,15.5,57.4,9.5,0.0
2024-02-13,Greater Noida,15.5,60.3,6.1,0.0
2024-02-14,Greater Noida,15.9,53.7,4.1,0.0
2024-02-15,Greater Noida,18.5,65.6,9.9,10.8
2024-02-16,Greater Noida,10.1,57.1,8.7,0.0
2024-02-17,Greater Noida,13.7,67.8,10.6,0.0
2024-02-18,Greater Noida,16.0,59.4,7.6,0.0
2024-02-19,Greater Noida,17.0,63.6,9.5,0.0
2024-02-20,Greater Noida,18.2,59.1,10.3,0.0
2024-02-21,Greater Noida,18.1,59.0,8.4,0.0
2024-02-22,Greater Noida,17.1,56.7,8.5,0.0
2024-02-23,Greater Noida,19.3,59.4,9.2,0.0
2024-02-24,Greater Noida,19.6,60.0,10.1,0.0
2024-02-25,Greater Noida,18.6,55.5,9.3,14.4
2024-02-26,Greater Noida,16.9,58.0,10.8,0.0
2024-02-27,Greater Noida,19.2,55.9,8.7,0.0
2024-02-28,Greater Noida,18.3,67.4,7.4,0.0
2024-02-29,Greater Noida,20.3,57.7,12.4,0.0
2024-03-01,Greater Noida,19.7,64.1,8.6,0.0
2024-03-02,Greater Noida,19.8,57.0,8.7,0.0
2024-03-03,Greater Noida,22.1,58.6,9.5,0.0
2024-03-04,Greater Noida,16.9,52.2,9.8,0.0
2024-03-05,Greater Noida,18.6,55.5,9.1,0.0
2024-03-06,Greater Noida,19.1,58.0,9.7,0.0
2024-03-07,Greater Noida,,,9.7,0.0
2024-03-08,Greater Noida,21.0,57.7,10.1,0.0
2024-03-09,Greater Noida,19.5,62.2,6.3,0.0
2024-03-10,Greater Noida,20.4,59.1,12.7,0.0
2024-03-11,Greater Noida,20.9,62.9,9.7,0.0
2024-03-12,Greater Noida,25.8,56.0,10.9,0.0
2024-03-13,Greater Noida,25.1,65.7,8.0,0.0
2024-03-14,Greater Noida,22.3,54.0,9.4,0.0
2024-03-15,Greater Noida,22.6,52.7,9.1,0.0
2024-03-16,Greater Noida,21.7,50.8,12.3,0.0
2024-03-17,Greater Noida,20.9,64.8,9.3,0.0
2024-03-18,Greater Noida,23.7,58.6,11.3,0.0
2024-03-19,Greater Noida,22.7,53.9,9.3,0.0
2024-03-20,Greater Noida,24.3,60.1,9.6,0.0
2024-03-21,Greater Noida,22.4,57.7,9.9,0.0
2024-03-22,Greater Noida,23.8,62.6,12.3,0.0
2024-03-23,Greater Noida,25.4,48.4,7.5,0.0
2024-03-24,Greater Noida,25.9,53.4,8.4,0.0
2024-03-25,Greater Noida,26.3,52.5,7.5,0.0
2024-03-26,Greater Noida,24.1,46.3,8.8,0.0
2024-03-27,Greater Noida,27.4,58.3,9.3,0.0
2024-03-28,Greater Noida,25.3,52.8,8.1,0.0
2024-03-29,Greater Noida,27.6,56.7,9.4,0.0
2024-03-30,Greater Noida,26.9,63.0,7.6,0.0
2024-03-31,Greater Noida,25.3,52.1,9.1,0.0
2024-04-01,Greater Noida,27.0,51.6,12.4,0.0
2024-04-02,Greater Noida,28.2,53.7,11.3,0.0
2024-04-03,Greater Noida,28.8,57.0,11.0,0.0
2024-04-04,Greater Noida,28.0,50.7,9.2,0.0
2024-04-05,Greater Noida,30.6,50.3,8.4,0.0
2024-04-06,Greater Noida,30.1,56.9,9.0,0.0
2024-04-07,Greater Noida,28.6,54.1,10.7,0.0
2024-04-08,Greater Noida,30.3,44.2,12.1,0.0
2024-04-09,Greater Noida,32.2,47.4,12.2,0.0
2024-04-10,Greater Noida,32.4,58.2,11.8,0.0
2024-04-11,Greater Noida,28.2,53.7,9.7,0.0
2024-04-12,Greater Noida,28.9,48.9,10.9,0.0
2024-04-13,Greater Noida,32.5,51.2,10.4,0.0
2024-04-14,Greater Noida,29.2,51.8,10.6,0.0
2024-04-15,Greater Noida,29.0,54.6,14.0,0.0
2024-04-16,Greater Noida,30.4,46.1,8.3,0.0
2024-04-17,Greater Noida,31.9,48.1,10.6,0.0
2024-04-18,Greater Noida,31.4,52.5,12.8,0.0
2024-04-19,Greater Noida,30.9,50.9,8.7,0.0
2024-04-20,Greater Noida,31.1,53.5,10.0,0.0
2024-04-21,Greater Noida,31.2,46.2,10.2,0.0
2024-04-22,Greater Noida,31.2,52.5,10.6,0.0
2024-04-23,Greater Noida,35.9,55.4,8.6,0.0
2024-04-24,Greater Noida,33.3,52.9,11.9,0.0
2024-04-25,Greater Noida,34.3,51.5,12.0,0.0
2024-04-26,Greater Noida,32.6,50.5,11.8,0.0
2024-04-27,Greater Noida,33.3,47.5,9.7,0.0
2024-04-28,Greater Noida,32.7,50.5,11.1,11.2
2024-04-29,Greater Noida,27.2,55.8,9.7,0.0
2024-04-30,Greater Noida,32.2,50.3,10.5,0.0
2024-05-01,Greater Noida,31.8,47.2,14.2,13.9
2024-05-02,Greater Noida,28.4,48.7,11.1,0.0
2024-05-03,Greater Noida,33.0,51.5,9.2,0.0
2024-05-04,Greater Noida,36.7,49.2,11.3,0.0
2024-05-05,Greater Noida,35.0,52.7,9.0,0.0
2024-05-06,Greater Noida,37.1,52.9,9.2,0.0
2024-05-07,Greater Noida,36.0,54.4,9.4,0.0
2024-05-08,Greater Noida,36.7,56.5,10.3,0.0
2024-05-09,Greater Noida,34.5,54.9,12.4,0.0
2024-05-10,Greater Noida,36.7,47.2,11.8,8.8
2024-05-11,Greater Noida,34.1,47.4,11.7,26.1
2024-05-12,Greater Noida,27.0,50.8,9.3,0.0
2024-05-13,Greater Noida,37.2,49.4,10.1,0.0
2024-05-14,Greater Noida,37.4,46.7,11.3,0.0
2024-05-15,Greater Noida,36.0,49.6,10.0,0.0
2024-05-16,Greater Noida,35.3,49.6,10.5,0.0
2024-05-17,Greater Noida,35.4,48.9,11.5,0.0
2024-05-18,Greater Noida,37.3,50.5,10.3,0.0
2024-05-19,Greater Noida,37.7,56.6,11.2,0.0
2024-05-20,Greater Noida,36.3,52.8,13.2,40.5
2024-05-21,Greater Noida,29.1,62.1,10.6,19.4
2024-05-22,Greater Noida,30.0,53.0,12.6,0.0
2024-05-23,Greater Noida,38.6,51.4,11.6,28.3
2024-05-24,Greater Noida,31.6,52.7,8.6,0.0
2024-05-25,Greater Noida,39.8,53.9,9.1,0.0
2024-05-26,Greater Noida,36.7,54.9,9.5,0.0
2024-05-27,Greater Noida,40.6,61.7,9.4,0.0
2024-05-28,Greater Noida,37.6,50.2,10.5,0.0
2024-05-29,Greater Noida,39.9,57.2,11.6,16.0
2024-05-30,Greater Noida,30.1,54.9,12.5,0.0
2024-05-31,Greater Noida,38.0,48.0,11.1,2.0
2024-06-01,Greater Noida,36.1,57.6,9.9,0.0
2024-06-02,Greater Noida,38.5,59.9,7.4,7.7
2024-06-03,Greater Noida,33.6,51.7,10.6,15.1
2024-06-04,Greater Noida,31.7,55.3,10.5,15.5
2024-06-05,Greater Noida,32.6,48.8,10.7,0.0
2024-06-06,Greater Noida,37.9,50.9,13.6,22.5
2024-06-07,Greater Noida,31.0,60.5,12.3,2.1
2024-06-08,Greater Noida,38.1,54.7,11.5,0.0
2024-06-09,Greater Noida,38.3,52.5,8.9,13.5
2024-06-10,Greater Noida,37.3,58.1,9.5,0.0
2024-06-11,Greater Noida,39.2,55.4,10.1,3.7
2024-06-12,Greater Noida,41.7,56.0,9.1,0.0
2024-06-13,Greater Noida,38.7,61.1,10.9,0.0
2024-06-14,Greater Noida,40.8,53.9,10.7,0.0
2024-06-15,Greater Noida,39.5,55.2,8.5,0.0
2024-06-16,Greater Noida,40.5,59.8,11.9,0.0
2024-06-17,Greater Noida,38.8,63.4,10.2,18.4
2024-06-18,Greater Noida,30.8,64.8,7.4,13.2
2024-06-19,Greater Noida,36.3,57.5,9.9,0.0
2024-06-20,Greater Noida,38.2,64.3,10.4,3.8
2024-06-21,Greater Noida,40.3,57.7,11.3,14.3
2024-06-22,Greater Noida,37.3,68.5,9.3,0.0
2024-06-23,Greater Noida,40.2,57.0,11.1,9.7
2024-06-24,Greater Noida,38.5,67.2,10.0,24.1
2024-06-25,Greater Noida,32.9,59.5,7.8,0.0
2024-06-26,Greater Noida,38.8,70.5,7.6,3.5
2024-06-27,Greater Noida,39.8,65.1,11.3,0.0
2024-06-28,Greater Noida,38.4,59.0,11.4,0.0
2024-06-29,Greater Noida,39.2,61.3,10.0,0.0
2024-06-30,Greater Noida,38.3,66.8,11.8,19.7
2024-07-01,Greater Noida,32.9,68.2,11.0,22.6
2024-07-02,Greater Noida,31.1,63.9,10.4,0.0
2024-07-03,Greater Noida,38.7,64.7,8.0,0.0
2024-07-04,Greater Noida,40.6,67.8,11.9,0.0
2024-07-05,Greater Noida,35.8,65.5,10.1,20.0
2024-07-06,Greater Noida,27.5,60.1,8.7,10.1
2024-07-07,Greater Noida,36.8,62.2,8.2,18.6
2024-07-08,Greater Noida,30.2,66.6,9.5,15.7
2024-07-09,Greater Noida,30.4,70.7,6.6,1.8
2024-07-10,Greater Noida,36.6,72.5,10.1,0.0
2024-07-11,Greater Noida,38.4,69.3,7.6,14.6
2024-07-12,Greater Noida,38.1,67.5,9.5,0.0
2024-07-13,Greater Noida,39.3,69.5,8.1,0.0
2024-07-14,Greater Noida,38.3,64.0,8.4,15.9
2024-07-15,Greater Noida,28.9,66.2,7.7,8.9
2024-07-16,Greater Noida,34.3,63.6,8.5,0.0
2024-07-17,Greater Noida,34.8,62.0,11.5,1.4
2024-07-18,Greater Noida,38.0,68.4,10.7,35.8
2024-07-19,Greater Noida,30.2,67.9,9.1,0.0
2024-07-20,Greater Noida,35.2,69.9,8.5,0.0
2024-07-21,Greater Noida,36.3,69.4,9.8,0.0
2024-07-22,Greater Noida,35.5,68.2,10.1,0.0
2024-07-23,Greater Noida,35.6,69.5,7.1,7.0
2024-07-24,Greater Noida,33.9,67.1,8.2,0.0
2024-07-25,Greater Noida,33.8,68.9,5.6,0.0
2024-07-26,Greater Noida,37.4,64.3,9.9,0.0
2024-07-27,Greater Noida,37.4,68.7,11.3,0.0
2024-07-28,Greater Noida,35.9,69.8,8.3,0.0
2024-07-29,Greater Noida,32.6,64.4,4.9,0.0
2024-07-30,Greater Noida,34.5,67.2,8.9,17.4
2024-07-31,Greater Noida,29.0,64.4,6.6,0.0
2024-08-01,Greater Noida,31.7,64.7,6.9,12.7
2024-08-02,Greater Noida,31.9,62.2,8.8,0.0
2024-08-03,Greater Noida,33.6,71.6,8.2,0.0
2024-08-04,Greater Noida,36.2,70.7,7.0,0.0
2024-08-05,Greater Noida,33.9,68.4,6.7,18.3
2024-08-06,Greater Noida,26.7,74.0,7.9,0.0
2024-08-07,Greater Noida,35.3,65.2,7.0,8.8
2024-08-08,Greater Noida,35.6,77.9,5.9,43.8
2024-08-09,Greater Noida,25.3,,,5.8
2024-08-10,Greater Noida,31.4,66.5,8.0,0.0
2024-08-11,Greater Noida,31.6,63.7,7.1,10.0
2024-08-12,Greater Noida,32.1,66.6,5.2,0.0
2024-08-13,Greater Noida,32.2,68.2,8.8,2.9
2024-08-14,Greater Noida,32.3,64.2,3.2,0.0
2024-08-15,Greater Noida,32.8,71.6,6.5,0.0
2024-08-16,Greater Noida,30.4,65.2,6.2,0.0
2024-08-17,Greater Noida,32.7,65.1,7.3,0.0
2024-08-18,Greater Noida,33.6,60.2,7.9,0.0
2024-08-19,Greater Noida,32.4,65.3,8.7,0.0
2024-08-20,Greater Noida,29.5,62.9,5.9,0.0
2024-08-21,Greater Noida,31.4,60.8,7.8,1.2
2024-08-22,Greater Noida,32.3,59.9,7.2,29.4
2024-08-23,Greater Noida,19.9,73.5,4.3,0.0
2024-08-24,Greater Noida,29.3,61.5,9.6,0.0
2024-08-25,Greater Noida,31.8,56.6,4.6,0.0
2024-08-26,Greater Noida,30.7,59.4,7.3,0.0
2024-08-27,Greater Noida,30.7,61.8,7.2,0.0
2024-08-28,Greater Noida,32.5,64.0,7.0,0.0
2024-08-29,Greater Noida,30.3,63.8,5.8,0.0
2024-08-30,Greater Noida,30.3,64.1,7.7,0.0
2024-08-31,Greater Noida,33.0,58.7,4.1,0.0
2024-09-01,Greater Noida,28.6,62.4,6.3,0.0
2024-09-02,Greater Noida,27.6,57.4,5.5,0.0
2024-09-03,Greater Noida,29.0,58.2,5.3,0.0
2024-09-04,Greater Noida,28.8,56.9,6.9,11.9
2024-09-05,Greater Noida,24.2,55.7,7.9,0.0
2024-09-06,Greater Noida,26.2,64.5,5.7,0.0
2024-09-07,Greater Noida,30.7,62.9,7.3,0.0
2024-09-08,Greater Noida,27.6,63.9,6.2,0.0
2024-09-09,Greater Noida,25.9,60.0,4.7,0.0
2024-09-10,Greater Noida,27.9,62.9,5.7,0.0
2024-09-11,Greater Noida,26.3,52.6,5.6,0.0
2024-09-12,Greater Noida,25.8,63.0,4.9,0.0
2024-09-13,Greater Noida,26.7,60.1,6.6,8.6
2024-09-14,Greater Noida,20.8,61.9,6.2,0.0
2024-09-15,Greater Noida,25.9,60.8,3.5,0.0
2024-09-16,Greater Noida,27.8,55.2,3.3,28.6
2024-09-17,Greater Noida,17.0,53.1,6.4,0.0
2024-09-18,Greater Noida,24.1,56.2,4.5,0.0
2024-09-19,Greater Noida,23.6,61.3,6.2,3.2
2024-09-20,Greater Noida,23.5,61.7,6.9,0.0
2024-09-21,Greater Noida,23.5,53.5,3.7,0.0
2024-09-22,Greater Noida,23.0,55.0,3.5,0.0
2024-09-23,Greater Noida,24.6,56.0,8.1,0.0
2024-09-24,Greater Noida,20.6,57.4,6.1,0.0
2024-09-25,Greater Noida,24.0,53.4,4.9,0.0
2024-09-26,Greater Noida,22.0,53.2,4.1,0.0
2024-09-27,Greater Noida,22.8,55.6,4.7,4.6
2024-09-28,Greater Noida,20.5,59.2,3.7,0.0
2024-09-29,Greater Noida,23.6,54.1,6.7,0.0
2024-09-30,Greater Noida,23.3,58.4,4.2,0.0
2024-10-01,Greater Noida,22.6,63.1,7.0,0.0
2024-10-02,Greater Noida,18.9,53.7,4.7,0.0
2024-10-03,Greater Noida,21.9,58.2,3.8,0.0
2024-10-04,Greater Noida,21.1,63.1,4.7,0.0
2024-10-05,Greater Noida,18.0,57.4,1.3,0.0
2024-10-06,Greater Noida,20.0,56.8,5.1,0.0
2024-10-07,Greater Noida,20.3,63.8,5.0,0.0
2024-10-08,Greater Noida,20.3,58.0,6.4,0.0
2024-10-09,Greater Noida,19.6,63.7,2.4,19.2
2024-10-10,Greater Noida,11.0,61.1,6.9,10.0
2024-10-11,Greater Noida,17.9,58.1,6.4,27.4
2024-10-12,Greater Noida,11.8,61.4,7.0,0.0
2024-10-13,Greater Noida,14.3,60.9,5.0,0.0
2024-10-14,Greater Noida,17.7,63.7,6.6,0.0
2024-10-15,Greater Noida,17.6,57.5,2.9,0.0
2024-10-16,Greater Noida,15.2,60.0,6.2,0.0
2024-10-17,Greater Noida,17.6,59.7,3.9,0.0
2024-10-18,Greater Noida,18.9,62.8,2.6,0.0
2024-10-19,Greater Noida,15.4,56.0,3.4,0.0
2024-10-20,Greater Noida,17.2,64.2,5.1,0.0
2024-10-21,Greater Noida,15.2,62.1,3.8,0.0
2024-10-22,Greater Noida,15.4,55.1,5.6,0.0
2024-10-23,Greater Noida,18.2,65.3,2.3,0.0
2024-10-24,Greater Noida,15.1,69.5,1.8,0.0
2024-10-25,Greater Noida,16.3,64.6,7.1,0.0
2024-10-26,Greater Noida,12.8,66.4,6.4,0.0
2024-10-27,Greater Noida,17.9,61.2,3.4,0.0
